Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
mis single-position lateral and oblique lateral lumbar interbody fusion and bilateral pedicle screw fixation,2018,Spine,lateral decubitus; lateral interbody; lateral position; pedicle screw; percutaneous; single-position,"accuracy; adult; aged; Article; clinical evaluation; computer assisted tomography; decubitus; feasibility study; female; fluoroscopy; human; intramedullary nailing; lateral interbody fusion; lordosis; major clinical study; male; medical device complication; minimally invasive procedure; oblique lateral interbody fusion; operation duration; peroperative complication; priority journal; radicular pain; reoperation; retrospective study; spine fusion; surgeon; surgical technique; weakness; adverse device effect; lumbar vertebra; lumbosacral region; middle aged; pedicle screw; postoperative period; procedures; surgery; very elderly; x-ray computed tomography; young adult; Adult; Aged; Aged, 80 and over; Female; Fluoroscopy; Humans; Lumbar Vertebrae; Lumbosacral Region; Male; Middle Aged; Pedicle Screws; Postoperative Period; Reoperation; Spinal Fusion; Tomography, X-Ray Computed; Young Adult","Department of Orthopaedic Surgery, Duke University Medical Center, Durham, NC, United States; Atlantic Neurosurgical and Spine Specialists, Wilmington, NC, United States"
safety of lateral interbody fusion surgery without intraoperative monitoring,2018,Turkish Neurosurgery,Intraoperative neuromonitoring; Minimally invasive surgery; Oblique lateral interbody fusion,"adult; aged; diagnostic imaging; female; human; intraoperative monitoring; lumbar vertebra; male; middle aged; minimally invasive surgery; procedures; retrospective study; sacrum; spine disease; spine fusion; Adult; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Monitoring, Intraoperative; Retrospective Studies; Sacrum; Spinal Diseases; Spinal Fusion","Department of Neurosurgery, Daejeon St. Mary's Hospital, Daejeon, Jung-Gu, South Korea; Department of Neurosurgery, The Catholic University of Korea, College of Medicine, Seoul, South Korea"
comparative study of the difference of perioperative complication and radiologic results,2018,Clinical Spine Surgery,cage location; DLIF; OLIF; perioperative complication,adult; aged; Article; clinical article; clinical outcome; comparative study; female; follow up; hospitalization; human; lordosis; male; minimally invasive direct lateral lumbar interbody fusion; minimally invasive oblique lateral lumbar interbody fusion; minimally invasive surgery; observational study; operative blood loss; Oswestry Disability Index; peroperative complication; priority journal; radiology; retrospective study; scoliosis; spine fusion; vertebra body; vertebral canal stenosis; wound infection; X ray; diagnostic imaging; intervertebral disk; lumbar vertebra; postoperative complication; surgery; young adult; Female; Humans; Intervertebral Disc; Lumbar Vertebrae; Male; Minimally Invasive Surgical Procedures; Postoperative Complications; Spinal Fusion; Young Adult,"Graduate School, College of Medicine, Iowa City, IA, United States; Department of Neurosurgery, The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea"
comparison perioperative factors during minimally invasive pre-psoas lateral interbody fusion of the lumbar spine using either navigation or conventional fluoroscopy,2017,Global Spine Journal,fluoroscopy; lumbar spine; navigation; oblique lumbar interbody fusion; OLIF; radiation exposure,adult; anterior spine fusion; Article; bleeding; case report; chronic obstructive lung disease; clinical article; computer assisted tomography; controlled study; deep vein thrombosis; female; fluoroscopy; follow up; hospitalization; human; liquorrhea; lumbar spine; lung embolism; male; minimally invasive surgery; multicenter study; operation duration; Parkinson disease; peroperative complication; pneumonia; priority journal; radiation exposure; respiratory failure; retrograde ejaculation; retroperitoneal hematoma; retrospective study; spine surgery; spondylolisthesis; ureter injury; very elderly,"University of California, San Francisco, San Francisco, CA, United States; Shanghai Jiao Tong University, Shanghai, China; Goodman Campbell Brain and Spine, Indianapolis, IN, United States"
stereotactic navigation for the prepsoas oblique lateral lumbar interbody fusion: technical note and case series,2017,Neurosurgical Focus,Lumbar fusion; Minimally invasive spinal fusion; OLIF; Prepsoas lumbar interbody fusion; Spinal navigation,"aged; diagnostic imaging; female; follow up; human; lumbar vertebra; male; middle aged; neuronavigation; procedures; psoas muscle; retrospective study; spine fusion; surgery; three dimensional imaging; very elderly; Aged; Aged, 80 and over; Female; Follow-Up Studies; Humans; Imaging, Three-Dimensional; Lumbar Vertebrae; Male; Middle Aged; Neuronavigation; Psoas Muscles; Retrospective Studies; Spinal Fusion","LSU Health New Orleans School of Medicine, New Orleans, LA, United States; Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States; University of California, San Francisco, San Francisco, CA, United States"
clinical and radiological outcomes of spinal endoscopic discectomy-assisted oblique lumbar interbody fusion: preliminary results,2017,Neurosurgical Focus,Discectomy; Endoscopy; Lumbar disc disease; Oblique lumbar interbody fusion; Stenosis,aged; diagnostic imaging; discectomy; female; follow up; human; intervertebral disk hernia; lumbar vertebra; male; middle aged; neuroendoscopy; procedures; spine fusion; treatment outcome; Aged; Diskectomy; Female; Follow-Up Studies; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Middle Aged; Neuroendoscopy; Spinal Fusion; Treatment Outcome,"Department of Neurosurgery, Leon Wiltse Memorial Hospital, Suwon, Kyonggi-do, South Korea; Department of Neurosurgery, The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea"
ureter injury as a complication of oblique lumbar interbody fusion,2017,World Neurosurgery,Complication; L2–L3; Oblique lumbar interbody fusion; Ureter,aged; anesthesiologist; Article; case report; catheterization; clinical feature; discectomy; double J stent; hematuria; human; intermittent claudication; intravenous pyelography; lithotomy position; low back pain; male; oblique lumbar interbody fusion; retractor; retroperitoneal fat; spine fusion; spondylolisthesis; ureter injury; ureterostomy; urethrography; vertebral canal stenosis; adverse effects; injuries; Intraoperative Complications; nuclear magnetic resonance imaging; Spinal Stenosis; ureter; Aged; Hematuria; Humans; Intermittent Claudication; Low Back Pain; Magnetic Resonance Imaging; Male; Spinal Fusion; Spondylolisthesis; Ureter,"Department of Neurosurgery, The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea; Department of Neurosurgery, Leon Wiltse Memorial Hospital, Suwon, Kyonggi-do, South Korea"
preoperative assessment of the ureter with dual-phase contrast-enhanced computed tomography for lateral lumbar interbody fusion procedures,2017,Journal of Orthopaedic Science,,"creatinine; contrast medium; adult; anterior spine fusion; Article; clinical article; computer assisted tomography; congenital blood vessel malformation; contrast enhancement; female; human; inferior cava vein; kidney function; male; multidetector computed tomography; preoperative evaluation; psoas muscle; signal noise ratio; spondylolisthesis; ureter injury; ureteropelvic junction; vertebra body; aged; diagnostic imaging; injuries; intravenous drug administration; lumbar vertebra; middle aged; minimally invasive surgery; peroperative complication; preoperative period; procedures; reproducibility; spine fusion; surgery; three dimensional imaging; ureter; urinary tract disease; very elderly; Aged; Aged, 80 and over; Contrast Media; Female; Humans; Imaging, Three-Dimensional; Injections, Intravenous; Intraoperative Complications; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Multidetector Computed Tomography; Preoperative Period; Reproducibility of Results; Spinal Fusion; Ureter; Urologic Diseases","Department of Orthopaedic Surgery, Kyoto University, Kyoto, Kyoto, Japan"
does right lateral decubitus position change retroperitoneal oblique corridor? a radiographic evaluation from l1 to l5,2017,European Spine Journal,Oblique corridor; OLIF; Position change,adult; anatomical concepts; aorta; Article; body mass; body position; clinical article; female; human; iliac artery; lumbar disk; lumbar spine; male; nuclear magnetic resonance imaging; nuclear magnetic resonance scanner; oblique lateral interbody fusion; priority journal; psoas muscle; receiver operating characteristic; retroperitoneal oblique corridor; retroperitoneum; right lateral decubitus position; spine fusion; spine radiography; supine position; diagnostic imaging; lumbar vertebra; middle aged; patient positioning; physiology; young adult; Adult; Female; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Patient Positioning; Psoas Muscles; Young Adult,"Department of Orthopaedics, Huashan Hospital, Shanghai, China; Shanghai Medical College, Fudan University, Shanghai, China; Department of Radiology, Huashan Hospital, Shanghai, China; Fudan University, Shanghai, China"
endoscope-assisted oblique lumbar interbody fusion for the treatment of cauda equina syndrome: a technical note,2017,European Spine Journal,Cauda equina syndrome; Discectomy; Endoscope; Lumbar disc disease; Oblique lumbar interbody fusion,"abnormal sensation; adult; aged; anus sphincter disorder; Article; bone matrix; case report; cauda equina syndrome; dermatome; discectomy; disease duration; endoscope assisted oblique lumbar interbody fusion; endoscopic surgery; female; general condition improvement; human; leg pain; length of stay; limb dysesthesia; limb weakness; low back pain; lumbar disk hernia; male; middle aged; neurologic examination; nuclear magnetic resonance imaging; paresthesia; physical examination; posterior longitudinal ligament; preoperative period; priority journal; radicular pain; spinal cord decompression; spine fusion; urine retention; complication; decompression surgery; endoscopy; intervertebral disk hernia; lumbar vertebra; procedures; radiculopathy; Aged; Decompression, Surgical; Diskectomy; Endoscopy; Female; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Middle Aged; Polyradiculopathy; Spinal Fusion","Department of Neurosurgery, The Catholic University of Korea, Bucheon-si, Gyeonggi-do, South Korea"
lower lumbar segmental arteries can intersect over the intervertebral disc in the oblique lateral interbody fusion approach with a risk for arterial injury: radiological analysis of lumbar segmental arteries by using magnetic resonance imaging,2017,Spine,Intraoperative hemorrhage; Magnetic resonance imaging (MRI); Oblique lateral interbody fusion (OLIF); Radiological evaluation; Segmental artery,"adult; aged; aorta bifurcation; artery; artery injury; Article; bone pin; child; decompression surgery; female; human; intervertebral disk; low back pain; lumbar disk hernia; lumbar spinal stenosis; lumbar spine; major clinical study; male; medical record review; nuclear magnetic resonance imaging; nuclear magnetic resonance scanner; oblique lateral interbody fusion; operative blood loss; postoperative complication; priority journal; retractor; retrospective study; spine fusion; spondylolisthesis; spondylosis; vertebral canal; devices; diagnostic imaging; injuries; lumbar vertebra; lumbosacral region; middle aged; procedures; radiography; risk; Vascular System Injuries; vascularization; very elderly; young adult; Adult; Aged; Aged, 80 and over; Arteries; Decompression, Surgical; Female; Humans; Intervertebral Disc; Lumbar Vertebrae; Lumbosacral Region; Magnetic Resonance Imaging; Male; Middle Aged; Radiography; Retrospective Studies; Risk; Spinal Fusion; Young Adult","Department of Orthopaedic Surgery, Chiba University, Chiba, Chiba, Japan; Department of Orthopaedic Surgery, Eastern Chiba Medical Center, Togane, Chiba, Japan; Department of Bioenvironmental Medicine, Chiba University, Chiba, Chiba, Japan; Department of Orthopaedic Surgery, National Hospital Organization Shimoshizu National Hospital, Yotsukaido, Chiba, Japan; Kitachiba Spine and Sports Clinic, Chiba, Japan"
